#美国拒绝进口中国KN95口罩#说得也是，有围巾就够了要口罩干啥？ ?
#美国拒绝进口中国KN95口罩#？？？我去，你拒绝的原因是什么？因为你的一己之私让成千上万的人遭受病毒的侵害吗？凭什么呢？ ?
#美国拒绝进口中国KN95口罩#谢谢你们不要，反正死的也不是我们中国人，关我们屁事儿，没让我家辽宁号去你们那儿逛逛都算对的起你们了。 ?
#美国拒绝进口中国KN95口罩#很好啊，最好说到做到，也拒绝其它中国制造的医疗物资，谢谢了 2汕头·澄海区 ?
#美国拒绝进口中国KN95口罩#爱要不要 ?
看的真的是气死了，就跟永久条例令人恶心#培养中华民族共同体意识# #美国拒绝进口中国KN95口罩#
【外交部回应#美国拒绝进口中国KN95口罩#：抗疫物资认证标准差异不应成为合作障碍】4月1日，外交部发言人华春莹针对“美国食品药品管理局（FDA）拒绝允许N95口罩的中国替代品KN95口罩入美”的提问回应称，不清楚美方出于什么考虑作此决定。华春莹表示，当前疫情形势下，口罩是各国急需物资，中国国内的 ?  展开全文c
#美国拒绝进口中国KN95口罩# 强扭的瓜不甜，美国不愿意进口中国的KN95口罩，这是人家的自由，中国总不能干出“鸦片战争”一样的事吧！前几天，加州仓库突然就翻出3900万个n95口罩，说明人家地主家里存货很多啊，况且政府鼓励美国公司专门翻新消毒再利用n95口罩，在美国人眼里中国KN95口罩是真的不香！ ?  展开全文c
"#美国拒绝进口中国KN95口罩# 【报道称FDA拒绝KN95口罩进入美国 外交部：抗疫物资认证标准差异不应成为合作障碍】2020年4月1日，外交部发言人华春莹主持例行记者会，以下为部分实录。记者问：据报道，KN95口罩是N95口罩的中国替代品，但美国食品药品管理局(FDA) 拒绝允许其进入美国。中方能否证实,对 ?  展开全文c"
"#美国拒绝进口中国KN95口罩# 【报道称FDA拒绝KN95口罩进入美国 外交部：抗疫物资认证标准差异不应成为合作障碍】2020年4月1日，外交部发言人华春莹主持例行记者会，以下为部分实录。记者问:据报道，KN95口罩是N95口罩的中国替代品，但美国食品药品管理局(FDA) 拒绝允许其进入美国。中方能否证实,对此 ?  展开全文c"
#美国拒绝进口中国KN95口罩#【美国疫情严重却拒绝进口中国KN95口罩 美国医护人员谈论物资短缺被解雇】据海外网4月1日报道，近日，美国至少有两名医护人员因公开表示需要更多的新冠病毒检测和防护设备而被医院解雇，美国各地的医院都警告医生和护士“不要将新冠病毒造成的医疗用品短缺情况公之于众”。 ?  展开全文c
#纽约州检测1.8万人半数阳性##美国拒绝进口中国KN95口罩# 【特朗普呼吁美国人别抢口罩：可以戴围巾，也挺好】目前，美国确诊病例逼近19万。#纽约州检测1.8万人半数阳性#，纽约一急诊医生表示，医生没有N95口罩，没有防护服。在当地时间3月31日的新闻发布会上，特朗普讨论了美国民众佩戴口罩的潜在需求 ?  展开全文c
#美国拒绝进口中国KN95口罩#我不希望我的祖国横也被骂竖也被骂，人家怎么也看不惯我们，何必呢，不帮，也被骂，帮，也被骂，太难了 ?
#美国拒绝进口中国KN95口罩#嘻嘻谢谢 把刚捐过去的物资再送回来吧建国前两天还夸来着 ?
#美国拒绝进口中国KN95口罩#纽约时报 ?
#美国拒绝进口中国KN95口罩#hape ?
#美国拒绝进口中国KN95口罩# 爱要不要，不要拉倒，我们好像很高兴卖给你用一样，最好别反悔，到时候又找借口，我们#中国抗疫物资出口收紧# 没那闲工夫给你，想要的国家多了去了 ???
#美国拒绝进口中国KN95口罩#我谢谢您不要 ???
【#美国拒绝进口中国kn95口罩# 外交部：抗疫物资认证标准差异不应成合作的障碍】
#美国拒绝进口中国KN95口罩# 医护人员谈论物资短缺遭解雇
#美国拒绝进口中国kn95口罩#支援武汉的四万医护用着自己的产品，无一感染，妄自菲薄的美国政府，最后不要再来跪舔 ?
#美国拒绝进口中国KN95口罩#不用就不用，那最好 ?
#美国拒绝进口中国KN95口罩#我们还不出口，我是至今没买到一个KN95口罩 ?
#美国拒绝进口中国KN95口罩#3月30日，美国食品和药物管理局(FDA）局长介绍了能5分钟检测出新冠阳性的新款检测仪，一旁的美大桶领非常配合地向大家进行了展示。打开盒子、取出检测仪、放到桌上、再挪挪位置……整个过程可以说非常严肃认真。只不过，他从头到尾都没发现，仪器放反了……   ?  展开全文c
#美国拒绝进口中国KN95口罩#爱要不要的到时候看你们怎么犟，后悔去吧。 ?
#美国拒绝进口中国KN95口罩#是因为质量问题吗？我来解决买那一批35万个出口口罩严重质量问题了，这些人疫情期间疯狂敛财也就算了，品控与卫生条件也不搞好，真不怕被拉清单么…… 2安阳·滑县 L鲁泓海的微博视频 ?
#美国拒绝进口中国KN95口罩#不要算了，自己生产去， ?
#美国拒绝进口中国KN95口罩#迷惑行为，确诊和疑似都这么多了，爱要不要吧 ?
#美国拒绝进口中国KN95口罩#白送的要进口买就拒绝 2襄阳 ?
#美国拒绝进口中国KN95口罩#泛政治化，牺牲的只有生命，而不是你们引以为傲的资本 ?
病例激增口罩短缺，但美国拒绝中国的KN95口罩，疫情与口罩之间的矛盾，独树一帜地演绎着什么叫做死要面子活受罪。因为面子而草菅人命，这波行情操作令人大跌眼镜，本质上是骨子里不认KN95中国标准，傲慢与偏见的文化左右着决策。疫情是一面照妖镜，正复为奇、善复为妖，我本将心向明月，奈何明月照 ?  展开全文c
【美国纽约州检测1.8万人半数阳性】3月31日，美国纽约州长科莫透露，在过去24小时内共进行了1.8万次新冠病毒核酸检测，其中9298个是阳性病例。科莫在记者会上强调病毒检测的重要性，并称疫情将在未来三周达到顶峰，此前他的弟弟新冠病毒检测呈阳性。 L生命时报的微博视频 ???  ?  展开全文c
#美国拒绝进口中国KN95口罩#【美国疫情严重却拒绝进口中国KN95口罩  #美国医护人员谈论物资短缺被解雇#】据海外网4月1日报道，近日，美国至少有两名医护人员因公开表示需要更多的新冠病毒检测和防护设备而被医院解雇，美国各地的医院都警告医生和护士“不要将新冠病毒造成的医疗用品短缺情况公之于众” ?  展开全文c
#美国拒绝进口中国KN95口罩# 全球依然在为疫情为战，欧洲是混战，意大利、西班牙新增确诊开始下滑，但德国和英国又失控风险。“震中”的美国，每天都是2万多，总病例快20万！是中国的2倍还多，死亡数超过4000。果然是超级大国，这个也坐稳第一。钟南山说4月底，全球疫情出现拐点，钟老的话自然权威， ?  展开全文c
#美国拒绝进口中国KN95口罩##美国拒绝进口中国KN95口罩#【美国疫情严重却拒绝进口中国KN95口罩  #美国医护人员谈论物资短缺被解雇#】据海外网4月1日报道，近日，美国至少有两名医护人员因公开表示需要更多的新冠病毒检测和防护设备而被医院解雇，美国各地的医院都警告医生和护士“不要将新冠病毒造成的 ?  展开全文c
#美国拒绝进口中国KN95口罩##武汉同城# 美国3月31日感谢中国捐赠口罩，4月1日拒绝中国口罩贸易入境！现实版翻脸不认人，3月31日，中国捐赠美国10万个KN95口罩落地纽约机场，对此美国方面表示了队中国的感谢，但是剧情随着4月1日的到来开始转变，美国食品药品管理局(FDA) 称中国的KN95口罩不符合美国 ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#辛苦钟老和医护人员了，但还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ?
西昌市经久乡森林火灾最新情况通报火灾实时情况（4月1日 晚上22:30时）经4月1日3800余人全力扑救，截止中午12时，东线（泸山正面光福寺至卧云山庄一线）、北线（马道百花深沟）、西线（经久马鞍乡）三个区域明火已扑灭，转入烟点和余火处置。南线电池厂后山和响水沟剩两条火线，组织1025人进行了扑救 ?  展开全文c
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。L深圳卫视深视新闻的微博视频 ???
#钟南山表示无症状感染者不会引起大暴发##钟南山判断国内不会有第二波疫情暴发##张文宏说无症状感染者没那么可怕#   好的消息，必须点赞！钟南山，我的偶像，谁要是诋毁他，就是和我，李小龙传人——飞龙过不去，黄秋生诋毁他，我已经警告过他一次，希望不会再有第二个黄秋生，不然让他吃我拳头?? ， ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#辛苦钟老和医护人员了，但还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ? ???
#钟南山表示无症状感染者不会引起大暴发#还是要多注意安全，提高警惕！ 2深圳 ?
#钟南山表示无症状感染者不会引起大暴发#
#钟南山表示无症状感染者不会引起大暴发# 辛苦钟老和医护人员了，但还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ?
【查尔斯王子发视频谈患病感受：奇怪沮丧痛苦焦虑，但这一切总会过去的】上月，英国王储查尔斯确诊患有新冠肺炎，3月30日，他结束了自我隔离，健康状况良好。4月1日，英国王室发布了一段查尔斯的讲话视频。他称“这是一次奇怪、沮丧、令人痛苦的经历”。他鼓励民众要充满信心地生活。@时差视频   ?  展开全文c
与张文宏意见基本一致。#钟南山表示无症状感染者不会引起大暴发# ?
观乎天文，以察时变，观乎人文，以化成天下的意思是：观察天道运行规律，以认知时节的变化。注重人事伦理道德，用教化推广于天下。#钟南山表示无症状感染者不会引起大暴发# ?
#钟南山表示无症状感染者不会引起大暴发#春暖花开一切都会变得更好的，中国加油 ?
#钟南山表示无症状感染者不会引起大暴发# 要一直监控才行，不能松懈。 ?
#张文宏说无症状感染者没那么可怕# 但是防护措施还是得搞起来的。 ? #钟南山表示无症状感染者不会引起大暴发# 辛苦钟老和医护人员了，但还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ?
#美国拒绝进口中国KN95口罩#不要拉倒，还不想卖给你们呢#钟南山表示无症状感染者不会引起大暴发# 保护好自己啊！ ???钟老辛苦了，继续坚持一定可以战胜疫情 ???
#钟南山表示无症状感染者不会引起大暴发# 钟老和团队辛苦了 大家要注意防范 ???
#美国拒绝进口中国KN95口罩#？还有两幅面孔#钟南山表示无症状感染者不会引起大暴发# 保护好自己啊！ ???钟老辛苦了，继续坚持一定可以战胜疫情 ???
#钟南山表示无症状感染者不会引起大暴发#一直在武汉工作和生活，一月中旬害怕自己被感染！好不容易放假出武汉了，又怕感染了病人！以为等了两个多月终于可以解封了，又来了无症状感染者！中午出去拿个快递，看到一个戴防毒口罩的老兄！我晚上饭都吃不下了 ?
#钟南山表示无症状感染者不会引起大暴发#听到钟老这句话就安心了 ???
#钟南山表示无症状感染者不会引起大暴发#希望这月平安返回武汉。忙碌远程工作的一天。睡之前一定要画一幅水墨《夜竹》。 ?
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频 ?
#美国拒绝进口中国KN95口罩#？还有两幅面孔#钟南山表示无症状感染者不会引起大暴发# 保护好自己啊！ ???钟老辛苦了，继续坚持一定可以战胜疫情 ???
#钟南山表示无症状感染者不会引起大暴发#是不是应该写成“爆发”？“暴发”的意思是突然富了，比如暴发户。希望网络用词也尽量规范吧，毕竟许多学生也在关注这事的。 2上海 ?
【#钟南山表示无症状感染者不会引起大暴发# 】4月1日，钟南山接受采访时表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频 ???
#钟南山表示无症状感染者不会引起大暴发#钟佬爷子，辛苦您了，后面我还是相信张宏文爸爸说的话 ?
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。#930新闻眼#  ?  展开全文c
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频  ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#高福说，戴口罩。 ?
#钟南山表示无症状感染者不会引起大暴发#钟老辛苦了以现在人们的高度防范意识，应该不会有第二波爆发。 ?继续加油 ?
#张文宏说无症状感染者没那么可怕# 但是防护措施还是得搞起来的。 ?#钟南山表示无症状感染者不会引起大暴发#辛苦钟老和医护人员了，但还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ?
#张文宏说无症状感染者没那么可怕# 但是防护措施还是得搞起来的。 ?#钟南山表示无症状感染者不会引起大暴发#辛苦钟老和医护人员了，但还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ?
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频  ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#要是这样的话就太好了 钟老辛苦了也不要掉以轻心 希望疫情早日结束 ?
但愿如此//@战争史研究WHS:这波之后大家都长心了，要有也是零星散发疫情了。再有发现新病例，按去年肺鼠疫的流程处置就是了。
#钟南山表示无症状感染者不会引起大暴发#那就太好了，钟老说的话让人莫名放心，辛苦钟老了 ?
#消防云课堂#【复工复产做到这些】各类企业单位开始陆续复产复工，做好防疫的同时也要做好消防安全管理，那么如何加强消防安全管理和提升员工消防意识呢？来听阿消怎么说。戳视频了解↓↓ #钟南山表示无症状感染者不会引起大暴发#  L中国消防的秒拍视频 ???
#钟南山表示无症状感染者不会引起大暴发#
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频  ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#钟老和团队以及前线的医护人员们辛苦了 大家要注意防范 ?
来自我郭哥的防疫日常#钟南山表示无症状感染者不会引起大暴发# 2太原·滨河花苑 ?
#钟南山判断国内不会有第二波疫情暴发#四月一日，接受採訪時，#钟南山表示无症状感染者不会引起大暴发#。他表示，因為我們有強有力的監測系統，一旦發現（無症狀感染者）立卽隔離，同時對相關接觸者也立卽隔離觀察，第一時間切斷傳播鏈的話，不會出現像第一波那樣的疫情暴發。從當下我們疫情防控措施 ?  展开全文c
我们会变好的，一切都会充满希望。#钟南山表示无症状感染者不会引起大暴发# ?
#钟南山表示无症状感染者不会引起大暴发#钟南山院士、李兰娟院士、张伯礼院士、张文宏院士、王辰院士，一线的医务工作者………都是功臣！#情感# ?
#钟南山表示无症状感染者不会引起大暴发#老先生真的辛苦啦！！所有医护人员都辛苦啦，谢谢你们 ?
#钟南山表示无症状感染者不会引起大暴发#希望疫情早日过去，人们都平安，以现在人们的高度防范意识，应该不会有第二波爆发。 ?
之前买的P95口罩还说可以用40个小时呢，看来以后也得一用一换了。
#钟南山表示无症状感染者不会引起大暴发# 钟老给我们大家吃了一颗定心丸，要不又心慌意乱的。大家现在最需要心境平和去面对，相信科学，相信权威，相信所有为抗疫努力的人民。 ?
国朝在阻断疫情上还是令人安心的。//@战争史研究WHS:这波之后大家都长心了，要有也是零星散发疫情了。再有发现新病例，按去年肺鼠疫的流程处置就是了。
#钟南山表示无症状感染者不会引起大暴发#大家还是不能放松警惕，口罩记得带好( ???? )? ?
那就放心了
以现在人们的高度防范意识，应该不会有第二波爆发。
#钟南山表示无症状感染者不会引起大暴发#钟老和团队辛苦了 大家要注意防范 ?
#钟南山表示无症状感染者不会引起大暴发#大家还是不能放松警惕，口罩记得带好( ???? )? ?
#钟南山表示无症状感染者不会引起大暴发#辛苦钟老了。今年疫情让很多人损失都很大，其实过生活也是时刻都要居安思危，应该时时刻刻都要存一部分钱，以备不时之需。这样即便生活中遇到什么风浪，也可以尽力的挺过去，不至于乱了阵脚，至少也可以带给自己一定的缓冲时间！ ?
#钟南山表示无症状感染者不会引起大暴发#全球都健康平安 ?
"#钟南山表示无症状感染者不会引起大暴发# 我们真是太难了！提前宣布这是本年度最佳动图, ?"
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，
#钟南山表示无症状感染者不会引起大暴发#还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ? ???
#钟南山表示无症状感染者不会引起大暴发#辛苦钟老和白衣天使了，防护措施一定要做好。 ?
"#钟南山表示无症状感染者不会引起大暴发# 我们真是太难了！提前宣布这是本年度最佳动图, ?"
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频  ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#现在都已经正式复工了，如果身边有这种无症状感染者岂不是危险系数很大？这个病毒太tm狡猾了！ ?
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频  ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#希望如此，愿疫情早日过去?? ?
#钟南山表示无症状感染者不会引起大暴发# 但愿如此吧
今天收到纪念册了，从第一页翻开一直到最后一页，真的所有的故事像电影一样在大脑里面播放，回想起刚出发时（其实我当时害怕极了）但还是义无反顾，（想着就算自己得病了也了无牵挂）走的时候又对这个待了53天的土地有了不一样的感情，而我们所相遇的人即是医患，又是朋友，即是同行，也 ?  展开全文c
#张文宏说无症状感染者没那么可怕# 但是防护措施还是得搞起来的。 ?#钟南山表示无症状感染者不会引起大暴发#辛苦钟老和医护人员了，但还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ?
#钟南山谈无症状和复阳患者#【钟南山最新专访完整版来了！】4月1日，国家卫健委高级别专家组组长、中国工程院院士钟南山接受深圳卫视深视新闻《大湾区会客厅》记者何嘉琪专访，对无症状感染者、出院患者“复阳”、国内外疫情态势等多个热点问题作出回应。 #钟南山表示无症状感染者不会引起大暴发# ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#钟爷爷说的话要信！L深圳卫视深视新闻的微博视频 ?
#联防联控江西在行动##钟南山表示无症状感染者不会引起大暴发# 『高考延期：健康第一，公平至上』O网页链接 ???
转发微博
上海给支援武汉回来的英雄安排的餐食，10位国际级大厨各显神通，精致与讲究尽显无遗。#钟南山表示无症状感染者不会引起大暴发#  LRKO老司机的微博视频 ?
#张文宏说无症状感染者没那么可怕##钟南山表示无症状感染者不会引起大暴发# 既然大佬们都这么说，那就表示不用太担心无症状者，还是好好注意境外输入吧！ ?
#钟南山表示无症状感染者不会引起大暴发#4月1日，中国工程院院士钟南山接受采访时表示，无症状感染者不会引起大暴发。 ?
#山东小伙连续隔离3次# 网友：“叮！买一送二，您的假期已经充值到账。”(燃新闻) #全球抗疫第一线##特朗普称早知道新冠肺炎是大流行病##钟南山表示无症状感染者不会引起大暴发#  L燃新闻的秒拍视频 ???
【#华春莹回应台湾捐1000万口罩给欧美#】4月1日，外交部发言人华春莹主持例行记者会。有记者提问，台湾捐赠1000万口罩给欧美国家，发言人对此有何评论？“我好像记得在中国疫情刚刚发生的时候，台湾当局是不是有人发布公告说不允许口罩出口？”华春莹反问道。华春莹表示，目前美国国内疫情形势十分 ?  展开全文c
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。 L深圳卫视深视新闻的微博视频 ?
#钟南山表示无症状感染者不会引起大暴发#  如果是真的就太好了，感觉无症状感染还有点可怕。 ?
重复使用口罩有风险，年轻人要多动脑啊//@小猫咪--刘又荧:那这是什么意思
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。（深圳卫视）  ?  ?  展开全文c
#战疫打卡行动# 香港大学的研究人员发现：新冠病毒在外科口罩（surgical mask）的表面上极其稳定。即使在实验第7天，研究人员仍可以在外科口罩的外层检测到大量的传染性病毒！！ #钟南山表示无症状感染者不会引起大暴发# ?
#钟南山表示无症状感染者不会引起大暴发# 还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ?//@丞饭的范盒:#钟南山表示无症状感染者不会引起大暴发#  是这样就太好了！但是还是别忘了保护好自己啊！ ???钟老辛苦了！!
#钟南山表示无症状感染者不会引起大暴发#钟老辛苦了，希望疫情可以快快过去 一切都会好起来的 ?
钟南山院士的判断??????#车轮上的世界#
#钟南山表示无症状感染者不会引起大暴发#还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ?
//@最爱阳光和厨房:无症状感染者不会引起第二波疫情爆发，那之前让入境落地未做核酸检测和做了核酸检测阳性没等结果出来就把人都放回去乘坐各种交通工具各回各家的那么多人会不会引发第二波疫情
#钟南山表示无症状感染者不会引起大暴发#钟老说啥就是啥 ?
#钟南山表示无症状感染者不会引起大暴发#钟老和团队辛苦了 大家要注意防范 ?
#钟南山表示无症状感染者不会引起大暴发#还是不要放松警惕，注意防护，希望早日结束这场战疫 加油加油！ ?
#钟南山表示无症状感染者不会引起大暴发#好的 ?
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频  ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#钟老辛苦了 ?
这特么的啥年代了？？在中国的国土上，竟然喊： chinese get out！死炸！#钟南山表示无症状感染者不会引起大暴发# L藏蓝观察的微博视频 ?
#钟南山表示无症状感染者不会引起大暴发#快点恢复到以前的喧闹吧 ??我等你 ?
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。 L深圳卫视深视新闻的微博视频 ?
#钟南山表示无症状感染者不会引起大暴发#  如果是真的就太好了，感觉无症状感染还有点可怕。 ??
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频  ?  展开全文c
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。#众志成城抗疫情#
#钟南山表示无症状感染者不会引起大暴发#快点好吧 快点恢复 怀念以前的喧嚣了 相信风雨后会见彩虹 ?
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。L深圳卫视深视新闻的微博视频  ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#钟南山和张文宏同时表态无症状感染不严重 ?
#钟南山表示无症状感染者不会引起大暴发# 钟老辛苦了，从他嘴里说出来感觉好放心谢谢谢谢??真的辛苦了！ ???真的真的非常感谢他还好有钟老??
#钟南山表示无症状感染者不会引起大暴发#希望早日结束这场战疫 ?
#钟南山表示无症状感染者不会引起大暴发#钟老和团队辛苦啦，好消息啊…… ?
#钟南山表示无症状感染者不会引起大暴发#我们要有信心，胜利已在眼前，不慌张，不信谣言，不传谣言！！！  ?
#钟南山表示无症状感染者不会引起大暴发#钟老辛苦了，从他嘴里说出来感觉好放心谢谢谢谢??真的辛苦了！ ?
【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。#钟南山# 表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。 ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#我们要有信心，胜利已在眼前，不慌张，不信谣言，不传谣言！！！ 2沈阳 ?
定心丸来了。??
西方媒体质疑方舱医院会交叉感染，台专家：大家都是，谁传染谁？#钟南山表示无症状感染者不会引起大暴发# O网页链接 ?
没有就好，这样的冲击很多行业已经经不起了。。。
#美国拒绝进口中国KN95口罩# 我怎么记得前几天还不是这么说的互联网有记忆哦 现在物资这么珍贵呢 嗯嗯嗯嗯？？  #钟南山表示无症状感染者不会引起大暴发#  俺放心了钟院士说出来就很安心钟院士和他的团队都辛苦了辛苦啦 ?中国加油！  （别抄我的）
#钟南山谈无症状和复阳患者#【钟南山最新专访完整版来了！】4月1日，国家卫健委高级别专家组组长、中国工程院院士钟南山接受深圳卫视深视新闻《大湾区会客厅》记者何嘉琪专访，对无症状感染者、出院患者“复阳”、国内外疫情态势等多个热点问题作出回应。 #对焦Focus# #钟南山表示无症状感染者不会引起 ?  展开全文c
【#钟南山谈无症状和复阳患者#：无症状感染者不会引起大暴发】4月1日，钟南山接受深圳卫视专访，钟南山称无症状患者有明确的传染性，但是否有很高的传染性，现在没有证据来说明。并表示无症状感染者不会引起大暴发。因为我们有强有力的监测系统，第一时间切断传播链的话，不会出现像第一波那样的疫情暴 ?  展开全文c
即使制作出来我也不抱希望，毕竟病毒变异的可能性很大#钟南山表示无症状感染者不会引起大暴发# ?
#钟南山表示无症状感染者不会引起大暴发#一切都会越来越好 ?
【#张文宏说无症状感染者没那么可怕#，但不能忽略】复旦大学附属华山医院感染科主任张文宏日前表示，无症状感染现象在传染病里比较常见，对此既要重视，但是又不能过度解读。有无症状携带者，肯定会有有症状感染者。一个社会中全是无症状感染者在人群中潜伏是不现实的。现在全国大多数地区有症状的病例 ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#但是还是要保护好自己 出门记得戴口罩在回家记得洗手 做好防护工作哇 ?
#钟南山表示无症状感染者不会引起大暴发#【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波 ?  展开全文c
#钟南山表示无症状感染者不会引起大暴发#一切安好???? ?
#钟南山表示无症状感染者不会引起大暴发#辛苦了，真的太好了，不过还是不能掉以轻心，加油 ???
#钟南山表示无症状感染者不会引起大暴发#相信钟老的话，我们一定会越来越好但虽是这样，仍要做好日常防护，行百里者半九十，坚持就是胜利 ?
