text
#新冠是人类第一个冠状病毒大流行#今天门卫大爷：喂！口罩没戴你停下来！我：这就带上！门卫大爷：我没同意你戴口罩阔以上去！我：好！那我现在戴口罩可不可以！门卫大爷：那你得跟我们上面说吧？我：好的！门卫大爷：我们队长没意见就没意见！我：好！门卫大爷：测个体温！我：好！门卫大 ?  展开全文c
#新冠是人类第一个冠状病毒大流行#将计入历史的一次战役，希望快点过去#京都一大学暴发疫情#  学校更是聚集场地，爆发太恐怖了，一定要掌控好 ???
#新冠是人类第一个冠状病毒大流行##战疫在一线#【战“疫”中的爱情故事都有美好的续集】“玻璃吻”、“包家务”、“隔空抱”、“迟到婚”……那些战疫中的爱情故事都有了美好的续集，深深祝福！ L法制日报的微博视频 ???曙光已经有了，继续向前啊#共同战疫# ?
#新冠是人类第一个冠状病毒大流行#“每个数据背后都是一个人一个家庭悲伤故事，但他们这样不停甩锅抹黑中国，把我们应有的同情心打消了” ?
【#世卫称全球确诊病例将达100万#，呈指数级增长】L封面新闻的微博视频#新冠是人类第一个冠状病毒大流行# 世卫组织总干事谭德塞在4月1日表示，在过去5周，确诊病例接近爆发性增长，几乎所有国家和地区都报告了确诊病例。过去一周，死亡病例增长了一倍多，在未来几天内，确诊病例将超过100万，死亡 ?  展开全文c
#新冠是人类第一个冠状病毒大流行#魔幻展开 ?
#新冠是人类第一个冠状病毒大流行#【中疾控专家：#不支持入境人员居家隔离#】今天下午，国务院联防联控机制召开新闻发布会，介绍新冠肺炎疫情防控与医疗国际合作工作情况。中国疾控中心流行病学首席专家吴尊友介绍，关于入境人员的隔离观察，我们主张执行的是集中隔离观察，不主张不支持居家隔离 ?  展开全文c
#新冠是人类第一个冠状病毒大流行# 都会过去的 加油呀 ?
@方方  真是民国遗精的产物。教坏了多少自以为文青的青少年！自家有各种不完美，可以批评，请站在家人的立场批评。#新冠是人类第一个冠状病毒大流行##湖北14名牺牲人员被评为首批烈士# ?
#新冠是人类第一个冠状病毒大流行#今天门卫大爷：喂！口罩没戴你停下来！我：这就带上！门卫大爷：我没同意你戴口罩阔以上去！我：好！那我现在戴口罩可不可以！门卫大爷：那你得跟我们上面说吧？我：好的！门卫大爷：我们队长没意见就没意见！我：好！门卫大爷：测个体温！我：好！门卫大 ?  展开全文c
#新冠是人类第一个冠状病毒大流行#上周美国失业人数660万，比上上周翻倍，创下历史记录。过去两周提交的美国人总数达到1000万。美国之前历史上最高周失业人数是1982年的69万5千人。在这场危机中，低工资的人和企业尤其受到打击。国会最近批准了2万亿美元的救助法案，使工人可以继续失业，并扩大 ?  展开全文c
#新冠是人类第一个冠状病毒大流行# 底部形势已经明了，突破前震荡越来越小。创业板指今日如期反弹一轮，且力度不错，能突破1900前高，也就确立了底部震荡开始脱离的节奏。 从15分钟级别来讲，1833这个低点非常难看，力度大但时间小，其后包括今天在内都是缓升震荡修复，符合力度结构的要求。图上直接 ?  展开全文c
#新冠是人类第一个冠状病毒大流行#【回顾中国百年抗疫史 样样恐怖 但我们从未退却】从百年前的烈性传染病，到今年在全球肆虐的新冠肺炎，每一次重大疫情的应对，都是中国公共卫生系统的自省和进化。纪录片《山河无恙——影响中国的疫情档案》从甲肝、血吸虫病、鼠疫、流感、非典等重大公共卫生防疫事件 ?  展开全文c
【#世卫组织称未来几天全球病例将超100万#，#新冠肺炎是人类第一个冠状病毒大流行#】世卫组织总干事谭德塞在4月1日表示，在过去5周，确诊病例接近爆发性增长，几乎所有国家和地区都报告了确诊病例。过去一周，死亡病例增长了一倍多，在未来几天内，确诊病例将超过100万，死亡病例将超过5万。世卫组织表 ?  展开全文c
【#坦桑尼亚籍男子违反防疫规定被处限期出境#】4月2日，北京市公安局副局长潘绪宏通报入境进京人员违反防疫规定违法行为查处情况。3月27日、28日，北京朝阳公安分局潘家园派出所接到社区报警和网民反映，一坦桑尼亚籍男子不配合疫情防控措施，警方依据相关法律，已经对该人做出行政处罚，限期出境。 ?  展开全文c
【赴意大利抗疫的医疗专家结束任务回国！登机前他们留下祝福】意大利当地时间4月1日晚7点半，中国赴意大利抗疫医疗专家组在经过两周的紧张工作后，顺利完成任务，登上了回国的飞机。从3月17日准备出征开始，钱江晚报·小时新闻跟随着中国赴意大利抗疫医疗专家组跨越八千公里的脚步，如实记录下了他 ?  展开全文c
#新冠是人类第一个冠状病毒大流行# 防护措施做好，全世界一起加油 #京都一大学暴发疫情#  学校是人口聚集的地方，一定要加强防控呀！ ? ???
#新冠是人类第一个冠状病毒大流行# 只有全人类齐心协力，才可以共度难关啊 #京都一大学暴发疫情#  说白了就是到现在还没有防护意识... ??各国宣传要到位，民众也拜托都配合配合吧 ???
#京都一大学暴发疫情#案列来了 ?
#京都一大学暴发疫情#导语：位于京都市北区的京都产业大学发生新冠肺炎聚集性感染，截至2日已有至少27名该校学生确诊，相关确诊病例达46例。O#京都一大学暴发疫情# ?
#京都一大学暴发疫情#大学校园内人员集中，学生都来自全国各地，#三个条件不满足不开学#在疫情得到控制之前、学校的基本防控措施到位之前、在校园和师生的公共安全得到保障之前不开学。已经有很多学生都想念校园了吧…… L帅帅的小宇哥的微博视频 ?
#新冠是人类第一个冠状病毒大流行#防护措施做好，全世界一起加油#京都一大学暴发疫情# 学校是人口聚集的地方，一定要加强防控呀！ ? ???
#京都一大学暴发疫情#病毒就像以前的战争一样，她要学习的人还是会学习，她惜命的人还是抓着命。国家既然说做好开学准备，应该比那些闲着敲键盘的人想的周到吧。这不可能等到病毒消失吧，毕竟各行各业都进入正轨了，几个人，几千人也都在上班了吧。 ?
#京都一大学暴发疫情#隐隐感觉…大学开学又要变得遥遥无期了… ?
#京都一大学暴发疫情#有点可怕 学校是最密集聚集地 一定要加强排查呀??国大家都平安才是最重要的 ?
#京都一大学暴发疫情#我们大学开学如果管控不好，恐怕也会出现这种情况 ?
#京都一大学暴发疫情#开学就怕这个，所以很纠结，一边盼着开学，一边害怕开学，该怎么办？ ?
#新冠是人类第一个冠状病毒大流行#防护措施做好，全世界一起加油#京都一大学暴发疫情# 学校是人口聚集的地方，一定要加强防控呀！ ? ???！！ ?
#京都一大学暴发疫情#没有疫情的时候的京都，红叶漫漫，宛若动漫里的场景，期待疫情结束的那一天，可以去看看 L铁胆火车咖的微博视频 ?
#京都一大学暴发疫情#这一下子不得更不能开学了?? 2同江市 ?
#京都一大学暴发疫情#太可怕了学校是一个最密集的地方，很难做到全方位的安全措施，希望你们能够度过难关，这是一个全球疫情爆发期，灾难面前没有仇恨希望我们共同努力。 ?
【日本#京都一大学暴发疫情# 至少27名学生确诊】据日本《京都新闻》2日报道，位于京都市北区的京都产业大学发生新冠肺炎聚集性感染，截至2日已有至少27名该校学生确诊，相关确诊病例达46例。京都市表示，最早的确诊病例是3名从欧洲旅行归国的学生。报道称，这3名学生曾前往欧洲参加毕业旅行，归国后他 ?  展开全文c
#新冠是人类第一个冠状病毒大流行#将计入历史的一次战役，希望快点过去#京都一大学暴发疫情#  学校更是聚集场地，爆发太恐怖了，一定要掌控好 ???
#京都一大学暴发疫情#太可怕了，学校是最密集聚集地了，一定要加强排查隔离，看是否会有更多人感染！ ? ???
#京都一大学暴发疫情#希望樱花国的同学们都没事 ?，注意防护  。保护好自己 ???
#新冠是人类第一个冠状病毒大流行#   这是一次艰难的长久战  希望各国一起加油   渡过这次灾难。 #京都一大学暴发疫情#  学校更是聚集场地   太恐怖了 ???
#京都一大学暴发疫情# 哎 2020还能不能行了 ?
我们学校目前延期开学至5月11日 我估计还会再延期
#新冠是人类第一个冠状病毒大流行#全人类一起加油！！共渡难关！！#京都一大学暴发疫情# 这也太可怕了啊，都要注意防护呀 ?
#京都一大学暴发疫情#所以说嘛得迟点开学，我今天刚买了一堆文具呢 ?
#京都一大学暴发疫情#太恐怖了，真的要及时隔离，不然感染学生多了 ?，很麻烦啊 ?！ ?
#京都一大学暴发疫情#学校的人口太密集了 ?
#京都一大学暴发疫情#一个学生可能就是一个家庭只能说我们自己多注意 熬过去这段时间 ?
#京都一大学暴发疫情##张口畅言# 央四频道《今日关注》。日本的检测标准和其它国家是不一样的，东京都4月1日检测79人确诊78例，并且这几日日本确诊人数增加但是检测人数并没有明显增长，这意味着什么不言而喻，日本政府仍然在抱着侥幸心理。美英日做法不同，结果却是异曲同工，都在赌人命。。。 ?
#新冠是人类第一个冠状病毒大流行#只有全人类齐心协力，才可以共度难关啊#京都一大学暴发疫情# 说白了就是到现在还没有防护意识... ??各国宣传要到位，民众也拜托都配合配合吧 ???
#京都一大学暴发疫情# 我们大学开学如果管控不好，恐怕也会出现这种情况 ?
#新冠是人类第一个冠状病毒大流行#只有全人类齐心协力，才可以共度难关啊#京都一大学暴发疫情# 说白了就是到现在还没有防护意识... ??各国宣传要到位，民众也拜托都配合配合吧 ???
#京都一大学暴发疫情#我有点怕开学了， ?
#京都一大学暴发疫情#好吓人啊！大学这人群密集的，为了安全起见开学还是延迟吧！真的经不起折腾了！ ???
#京都一大学暴发疫情#一开始日本的策略就是对于社会没有用的人就可以out掉。但问题是病毒不会分清哪些是对社会有用的，还是对社会没有用的。你越不去做检查风险就越高，你不可能想着老人得病之后迅速的死绝，这是不可能的，也不现实，违背了生物和病毒的规律。还有一个是日本现在老龄化问题，最严重的 ?  展开全文c
#京都一大学暴发疫情#因为所以 我不想开学 ?
#京都一大学暴发疫情# 前面为了保奥运，日本人的真实疫情还没爆出来。 ?
#京都一大学暴发疫情#大学真没必要开那么早学，当然对少数学霸来说还是学校重要，大多数都是最后一个月考试周搞定在家上网课效果可能比学校还好点如果大学发声疫情那就真的惨了 ?
#京都一大学暴发疫情#大学开学真的很危险，希望我们学校晚点开学 ?
#京都一大学暴发疫情#学校是现在易爆发率第一的地方？所以一定要做好防护，没有完全确保做好防护措施之前坚决不开学！大家都要重视起来。 ?
#京都一大学暴发疫情#多亏我们国家这次疫情赶到寒假了！ ?
#京都一大学暴发疫情#md服了，求求日本上点心吧，我的动森限定机还在日本等着订啊！！！！我已经等了两个月了！！！我总不能明年再玩上塞尔达和动森吧 ???
#京都一大学暴发疫情#   是不是到了爆发期了，要全面爆发了，千万注意保护好自己。#意大利留学生收到中国使馆健康包# 在外的留学生要保护好自己！祖国人民挂念着你们！ ???  ???
#京都一大学暴发疫情#......下半年再开学吧 ?
#京都一大学暴发疫情# 学校这么人来人往，生源五湖四海的地方真的要高度重视。。一发不可收拾的 ?
#京都一大学暴发疫情#学校是密集聚集啊！一定要做好防护！各国一起加油！打赢这场战役 ???冲鸭！！！！ ??? ???
#京都一大学暴发疫情# 这么严重还不停课吗。。。 ?
【美军最大海外基地新增病例 美防长下令“封口”朝鲜半岛军情或生变？】美国国防部长埃斯珀3月26日表示，为避免泄密，将不会公布美军感染人数的详细信息，未来每天仍然会公布军中确诊的总人数，但不会有更具体的细分，专家表示，这是在提防潜在对手的攻击。 L小央视频的秒拍视频 #美军战报# ?  展开全文c
#钟南山全程英文演讲#这才是防疫应该有的样子#京都一大学暴发疫情# 不能放弃，不能松懈 ?
这就是中国力量！中国的大学开学一再推迟，就是害怕出现这种情况。无论多困难，一线有工作者们将风险防控住了，后方有人民配合国家，该宅的时候宅，该推迟的推迟。看下全球疫情情况就知道了，如果当初中国没有采取措施，就不是现在的样子了。#京都一大学暴发疫情# L青年湖南的微博视频 ???
#新冠是人类第一个冠状病毒大流行#防护措施做好，全世界一起加油#京都一大学暴发疫情# 学校是人口聚集的地方，一定要加强防控呀！ ? ???
无语了 离我们这里驾车四分钟的地方 真就恐怖
#新冠是人类第一个冠状病毒大流行#   这是一次艰难的长久战  希望各国一起加油   渡过这次灾难。 #京都一大学暴发疫情#  学校更是聚集场地   太恐怖了 ???
#新冠是人类第一个冠状病毒大流行#只有全人类齐心协力，才可以共度难关啊#京都一大学暴发疫情# 说白了就是到现在还没有防护意识... ??各国宣传要到位，民众也拜托都配合配合吧 ???
#京都一大学暴发疫情#卧槽？？？ ?
【西咸新区中心医院援鄂医疗队：实现“零转重、零死亡、零感染”目标】#战疫情 西安在行动# 今天，西咸新区9名首批援鄂医疗队员结束了14天医学观察期，解除隔离从隔离点顺利“出关”。西咸新区中心医院援鄂医疗队在江夏方舱医院参与救治工作，是本次抗疫中湖北省唯一一家以中医药治疗为主的方舱医院，9 ?  展开全文c
#京都一大学暴发疫情#天呐 学校这种人员密集的场所爆发疫情也太可怕了 ?
#京都一大学暴发疫情#关心一下河南吧.....开学的话就说一声.......告诉我们河南问题不大可以控制住，正常开学没问题就行了.......让我们能放心啊........官博底下因为开学都吵的乌烟瘴气，阴谋论都吵出来了 ?
#京都一大学暴发疫情#卧槽。。 ?
#京都一大学暴发疫情# 还开学吗 ?
#京都一大学暴发疫情#疫情期间，希望在家不要去学校(?△｀)@八块兔饼 ?
#京都一大学暴发疫情#恐怖，还是要好好做好防控 ?
#京都一大学暴发疫情#我丢我丢我丢我丢我丢我丢我丢我丢我丢我丢我丢我丢我丢我丢我丢我丢 ?
#京都一大学暴发疫情#学校是人口密集的地方，一定要注意防护啊#新冠是人类第一个冠状病毒大流行# 我也是经过大风大浪的人了 ?
#京都一大学暴发疫情# 都是年轻人呢 ?
#京都一大学暴发疫情#学校是人口聚集的地方 大家一定要加强防控呀！ ? ???
#京都一大学暴发疫情#位于京都市北区的京都产业大学发生新冠肺炎聚集性感染，截至2日已有至少27名该校学生确诊，相关确诊病例达46例。京都市表示，最早的确诊病例是3名从欧洲旅行归国的学生。#日本疫情# O日本京都一大学暴发疫情 至少27名学生确诊 ?
#京都一大学暴发疫情#别开学了，反正都复工了，在家学习考研吧，挺好的 ?
#京都一大学暴发疫情#
#京都一大学暴发疫情#大學爆發疫情額……這也太可怕了吧都重視起來 做好防護 ?
现在还挺庆幸咱们国家疫情爆发的比较早呢，这时候困学校更难受吧……
#新冠是人类第一个冠状病毒大流行#全人类一起加油！！共渡难关！！#京都一大学暴发疫情# 这也太可怕了啊，都要注意防护呀！！！ ?
#京都一大学暴发疫情#京东漏洞 ?
#京都一大学暴发疫情#学校是人口聚集的地方 大家一定要加强防控呀！ ? ???#新冠是人类第一个冠状病毒大流行# 防护措施做好 全世界一起加油！  ?
#京都一大学暴发疫情#今日樱花送给大家！赏樱注意防护哦 2日本 L仙女星-羽乔的微博视频 ?
，#京都一大学暴发疫情# @影视综艺剧透 嗯ヽ(○^?^)??#恋与制作人# @中国新闻网
【神操作！保持社交距离，#日本大学毕业典礼机器人领证# 】日本BBT大学日前在东京举行了毕业典礼，并启用一款新研发的机器人“newme”，代替学生本人出席仪式。主持人叫到学生名字时，这名学生的脸就会出现在“newme”的“脸”上，然后校长将毕业证发给“newme”。虽然这一措施有点奇怪，但是毕 ?  展开全文c
#京都一大学暴发疫情#所以我们非毕业生这半年都可能不开学了 ?
#新冠是人类第一个冠状病毒大流行# 防护措施做好 全世界一起加油！ #京都一大学暴发疫情#  学校是人口聚集的地方 一定要加强防控呀！ ? ???
#京都一大学暴发疫情#................... ?
#新冠是人类第一个冠状病毒大流行# 希望全球一起加油 渡过这次灾难 一起打赢这场持久战#京都一大学暴发疫情# 保险起见 还是晚点开学吧 现在大家在家上网课不也挺好 学校人那么多 这聚集起来真的太可怕了 毕竟现在还有无症状感染者 ?
#新冠是人类第一个冠状病毒大流行#    愿这场战疫我们人类能尽早战胜它！迎接春天的到来！ #京都一大学暴发疫情#   哈？这也太可怕了吧，学校是最密集聚集地了，要注意排查啊！！！ ???
#京都一大学暴发疫情# 学校是人口聚集的地方，一定要加强防控呀！ ?  #新冠是人类第一个冠状病毒大流行# 防护措施做好，全世界一起加油 ? ???
#京都一大学暴发疫情#大学还是延迟开学吧，太吓人了。大学的人员居住地太分散了。 ???
#新冠是人类第一个冠状病毒大流行# 防护措施做好，全世界一起加油 #京都一大学暴发疫情#  学校是人口聚集的地方，一定要加强防控呀！ ? ???
【日本#京都一大学暴发疫情# 至少27名学生确诊】据日本《京都新闻》2日报道，位于京都市北区的京都产业大学发生新冠肺炎聚集性感染，截至2日已有至少27名该校学生确诊，相关确诊病例达46例。京都市表示，最早的确诊病例是3名从欧洲旅行归国的学生。报道称，这3名学生曾前往欧洲参加毕业旅行，归国后他 ?  展开全文c
#新冠是人类第一个冠状病毒大流行#  这次疫情真的很严重了 希望疫情早日过去啊 加油！！#京都一大学暴发疫情# 疫情暴发也太可怕了 开学还需谨慎啊... ?
#京都一大学暴发疫情# 一取消奥运会，日本就爆发了。。 ?
#京都一大学暴发疫情#别刷江苏了……江苏高校凭什么不能开学？国内和国外情况一样么？国家和教育部考虑的不比你多么？就你会叭叭啊？您是哪方面专家啊？别的省是高校没开学啊？不想上学就直说还扯那么多有的没的，不想上学咋都有理由你们都是理论课那有考虑过工科生么？一半课都是实 ?  展开全文c
#京都一大学暴发疫情#希望能够尽快痊愈 疫情这么严重为什么还聚众啊，大学生还是上网课安全 ?
#京都一大学暴发疫情#大学请晚一点开学 ?
#新冠是人类第一个冠状病毒大流行# 防护措施做好 ，这是全球都要打好的一战！ #京都一大学暴发疫情#  学校是人口聚集的地方 ，可以有措施的做好暂时停学等疫情过去，
#京都一大学暴发疫情#所以说疫情刚控制的这么好 不要太急着开学了，现在疫情真的很严重的 ???
#浙江开学时间##京都一大学暴发疫情#浙江还敢开学嘛 ?
#京都一大学暴发疫情# 隔离隔离隔离防护好！不做好隔离太多生命要受到威胁了 ?
#新冠是人类第一个冠状病毒大流行# 防护措施做好 全世界一起加油！#京都一大学暴发疫情# 学校是人口聚集的地方 一定要加强防控呀！ ? ???
#京都一大学暴发疫情# 天啊，学校爆发疫情，实在太恐怖了！这个病毒太猖狂，必须严加防范！//@焦焦jiaoyj:#意大利新冠肺炎疫情正进入平台期# 是个好消息！虽然进入平台期了但还是不能不能放松警惕，做好防护措施，加油???啊！！！
#京都一大学暴发疫情# 艺术剧场公演全部取消或延期，空荡荡的有点吓人。 ?
#新冠是人类第一个冠状病毒大流行#   这是一次艰难的长久战  希望各国一起加油   渡过这次灾难。 #京都一大学暴发疫情#  学校更是聚集场地   太恐怖了 ???
#京都一大学暴发疫情#一定要加强防护措施，提高防护意识，保护自己的同时也是在保护他人啊??????#新冠是人类第一个冠状病毒大流行#我们要齐心协力，共同打好这场持久战，等待春暖花开，疫情退散?????? ???
#京都一大学暴发疫情#吓我一跳我坐着北京疫情又爆发了 ?
#京都一大学暴发疫情#中国都不敢开学，只有高三初三开了，他们真胆大 ?
#家族有11人奋战在抗疫第一线# 爷爷奶奶： 要是年纪轻一点也要冲在前面！——致敬！@JSTV荔枝视频 LJSTV荔枝视频的秒拍视频#新冠是人类第一个冠状病毒大流行# #京都一大学暴发疫情# ?
#新冠是人类第一个冠状病毒大流行# 防护措施做好 全世界一起加油！ #京都一大学暴发疫情#  学校是人口聚集的地方 一定要加强防控呀！ ? ???
#京都一大学暴发疫情#所以说疫情刚控制的这么好 不要太急着开学了，现在疫情真的很严重的 ?
#新冠是人类第一个冠状病毒大流行#希望全体人类团结一致，共同应对??????#京都一大学暴发疫情# ?
#新冠是人类第一个冠状病毒大流行#防护措施做好，全世界一起加油！#京都一大学暴发疫情# 学校是人口聚集的地方，一定要加强防控！ ? ???
#京都一大学暴发疫情#天啦，学校可是人口流动量很大的地方，早重视起来，不要聚集，自我隔离呀#新冠是人类第一个冠状病毒大流行#希望通过所有人的共同努力，然后都能早起战胜疫情 ???
恐怖，疫苗何时出来啊d(?д??#京都一大学暴发疫情# )！孩子们上学遥遥无期啊！
#新冠是人类第一个冠状病毒大流行#全人类一起加油！！共渡难关！！#京都一大学暴发疫情# 这也太可怕了啊，都要注意防护呀 ???
#京都一大学暴发疫情#今天所有发布会 大家都开始戴口罩了…东京今日最多97人▄█?█●还有医院??那么多医务人员感染 ?
#京都一大学暴发疫情#我已经做好这学期不开学的准备了哈哈哈期末考试给我去死吧 ?
#新冠是人类第一个冠状病毒大流行#防护措施做好，全世界一起加油！#京都一大学暴发疫情# 学校是人口聚集的地方，一定要加强防控！ ? ???
#京都一大学暴发疫情#天啦，学校可是人口流动量很大的地方，早重视起来，不要聚集，自我隔离呀#新冠是人类第一个冠状病毒大流行#希望通过所有人的共同努力，然后都能早起战胜疫情 ???
#新冠是人类第一个冠状病毒大流行#全人类一起加油！！共渡难关！！ #京都一大学暴发疫情# 这也太可怕了啊，都要注意防护呀 ???
#新冠是人类第一个冠状病毒大流行#根据美国约翰斯·霍普金斯大学最新公布的统计数据显示，截至北京时间4月1日7时14分，全球新冠肺炎确诊病例达856955例，死亡病例达42081例。而目前美国依旧是全球确诊病例最多的一个国家，确诊人数目前已经达到了188172例，死亡超过了3873例！#京都一大学暴发疫情# ?
#京都一大学暴发疫情#这不是害人害己吗 2南宁 ?
#新冠是人类第一个冠状病毒大流行#防护措施做好 全世界一起加油！#京都一大学暴发疫情# 学校是人口聚集的地方 一定要加强防控呀！ ? ???
#京都一大学暴发疫情#你倒是做好防护呀开什么学 ?
#京都一大学暴发疫情#妈呀??????还是谨慎一点为好 ?
#京都一大学暴发疫情#天啦，学校可是人口流动量很大的地方，早重视起来，不要聚集，自我隔离呀#新冠是人类第一个冠状病毒大流行#希望通过所有人的共同努力，然后都能早起战胜疫情 ???。 ?
判的太少了！！！#教师猥亵17名小学生获刑7年半# #京都一大学暴发疫情# 这样的老师要取消教师资格证，剥夺政治权利终生，永远不得再为人师表，纳入征信黑名单！，太丢人了！
#京都一大学暴发疫情#看到这个我就知道国内开学又得再考虑考虑了 完犊子我已经不焦虑什么时候开学了 都把我熬成佛了 无所谓也有点累 ?
#京都一大学暴发疫情#天啦，学校可是人口流动量很大的地方，早重视起来，不要聚集，自我隔离呀#新冠是人类第一个冠状病毒大流行#希望通过所有人的共同努力，然后都能早起战胜疫情 ???
京都一大学，这标题简直要吓死我。5月12号之前，我果然应该老实在家待着⊙﹏⊙#京都一大学暴发疫情# ?
#京都一大学暴发疫情#我以为是北京的一所大学爆发疫情，吓死我了京都一般不都是代称北京的吗 ?
#京都一大学暴发疫情#一定要加强防护措施，提高防护意识，保护自己的同时也是在保护他人啊??????#新冠是人类第一个冠状病毒大流行#我们要齐心协力，共同打好这场持久战，等待春暖花开，疫情退散?????? ????? ?
#新冠是人类第一个冠状病毒大流行#   希望早日战胜疫情 再也不想经历了#京都一大学暴发疫情# 太可怕了 所以还是不要过早的开学 人员太密集了 ? ???
#京都一大学暴发疫情#学校是密集聚集啊！一定要做好防护！各国一起加油！打赢这场战役 ???冲鸭！！！！ ??? ???
这就是中国力量！中国的大学开学一再推迟，就是害怕出现这种情况。无论多困难，一线有工作者们将风险防控住了，后方有人民配合国家，该宅的时候宅，该推迟的推迟。看下全球疫情情况就知道了，如果当初中国没有采取措施，就不是现在的样子了。#京都一大学暴发疫情# L青年湖南的微博视频 ???
#新冠是人类第一个冠状病毒大流行#  这次疫情真的很严重了 希望疫情早日过去啊 加油！！  #京都一大学暴发疫情# 疫情暴发也太可怕了 开学还需谨慎啊... ? ?太难了
#京都一大学暴发疫情#虽然大学开学很危险，但是我在家真的呆不下去了我的学习计划全都打乱了，计划20上半年考的证也泡汤了，天天还有上不完的网课 ?
#京都一大学暴发疫情#学校是人群聚集的地方一旦有一人感染那就多人被感染之前一直不停课，也不改网课前几天刚接到日本语言学校的通知，4月开学的学生要开始上一段时间网课大家该居家隔离的就居家吧，不要再聚集了 ?
#疫情期间胖了多少#发布了头条文章：《孙兴慜趁当下的疫情，在韩国接受海军陆战队的军训》 效力于英超球队热刺的韩国球星孙兴慜，将会在本月向韩国的海军陆战队报到，接受为期三周的军事训练。#京都一大学暴发疫情# O孙兴慜趁当下的疫情，在韩国接受海军陆战队的军训 ?
#京都一大学暴发疫情#我们还能开学吗 ?
滋贺县2月给湖南省捐赠了5000副医用手套。现在滋贺县收到中国捐赠的医用口罩回礼4万枚。评论，机翻：#京都一大学暴发疫情# ?
#京都一大学暴发疫情#所以考虑一下把千叶的开学时间也延期吧，眼看下周要开学了，还没有任何延期的消息出来，太焦虑了 ???
#新冠是人类第一个冠状病毒大流行#   希望早日战胜疫情 再也不想经历了#京都一大学暴发疫情# 太可怕了 所以还是不要过早的开学 人员太密集了 ?
这就是中国力量！中国的大学开学一再推迟，就是害怕出现这种情况。无论多困难，一线有工作者们将风险防控住了，后方有人民配合国家，该宅的时候宅，该推迟的推迟。看下全球疫情情况就知道了，如果当初中国没有采取措施，就不是现在的样子了。#京都一大学暴发疫情# L青年湖南的微博视频 ???
#京都一大学暴发疫情#学校是密集聚集啊！一定要做好防护！各国一起加油！打赢这场战役 ???冲鸭！！！！ ??? ???
#新冠是人类第一个冠状病毒大流行#防护措施做好，全世界一起加油都会过去的#京都一大学暴发疫情# 学校是人口聚集的地方，一定要加强防控呀！ ? ???！！ ?
#京都一大学暴发疫情#所以考虑一下把千叶的开学时间也延期吧，眼看下周要开学了，还没有任何延期的消息出来，太焦虑了 ?
#京都一大学暴发疫情#都是年轻人啊 还是大学生 希望能够尽快痊愈  疫情这么严重为什么还聚众啊 ?
#新冠是人类第一个冠状病毒大流行#防护措施做好，全世界一起加油#京都一大学暴发疫情# 学校是人口聚集的地方，一定要加强防控呀！ ? ???！！ ?
#钟南山明确疫情随高温会降低# 但是是否每年都爆发，还不确定！L深圳卫视深视新闻的微博视频#新冠是人类第一个冠状病毒大流行# #京都一大学暴发疫情# ?
#新冠是人类第一个冠状病毒大流行#   这是一次艰难的长久战  希望各国一起加油   渡过这次灾难。 #京都一大学暴发疫情#  学校更是聚集场地   太恐怖了 ???
#京都一大学暴发疫情#这是最恐怖的、最令人担忧的，军队、院校都是人员密集场所，一旦发生扩散、蔓延，后果不堪设想。加强防控、防护，真的不能马虎！ ?
#新冠是人类第一个冠状病毒大流行#  这次疫情真的很严重了 希望疫情早日过去啊 加油昂！！  #京都一大学暴发疫情# 疫情暴发也太可怕了 开学还需谨慎啊... ? ?
#京都一大学暴发疫情# 天哪还是少聚集吧！做好隔离千万不要掉以轻心啊！毕竟现在正是最关键的时候！ ?
#新冠是人类第一个冠状病毒大流行#防护措施做好，全世界一起加油#京都一大学暴发疫情# 学校是人口聚集的地方，一定要加强防控呀！ ? ???
#京都一大学暴发疫情# 学校这种人群聚集的地方真的太容易感染了，所以好好加强防护啊 ???
#新冠是人类第一个冠状病毒大流行#人类命运共同体 携手同行共抗疫#京都一大学暴发疫情#学校人也太多了 能上网课上网课比较安全吧 ?
#新冠是人类第一个冠状病毒大流行#  是一次艰难的长久战  希望各国一起加油   渡过这次灾难#京都一大学暴发疫情# 学校更是聚集场地   太恐怖了  是否会有更多人感染  毕竟还有症状感染 ?
#新冠是人类第一个冠状病毒大流行#希望全世界同心协力，打赢这场战争#京都一大学暴发疫情# 他们从欧洲回来为啥不隔离？ ?
#新冠是人类第一个冠状病毒大流行#防护措施要做好！大家一起加油度过难关！ #京都一大学暴发疫情# 大学？？希望大家能做好防护不被感染吧 ???
#京都一大学暴发疫情#天啦，学校可是人口流动量很大的地方，早重视起来，不要聚集，自我隔离呀 #新冠是人类第一个冠状病毒大流行#希望通过所有人的共同努力，然后都能早起战胜疫情 ???
#新冠是人类第一个冠状病毒大流行#    这是一场漫长的战疫，希望各国团结一致，共渡这次灾难！  #京都一大学暴发疫情#   太可怕了，学校是最密集聚集地了，一定要加强排查隔离，看是否会有更多人感染！ ? ???
#新冠是人类第一个冠状病毒大流行#防护措施要做好！大家一起加油度过难关！#京都一大学暴发疫情# 大学？？希望大家能做好防护不被感染吧 ???
#新冠是人类第一个冠状病毒大流行#   希望早日战胜疫情 再也不想经历了#京都一大学暴发疫情# 太可怕了 所以还是不要过早的开学 人员太密集了 ?
#京都一大学暴发疫情#天啦，学校可是人口流动量很大的地方，早重视起来，不要聚集，自我隔离呀#新冠是人类第一个冠状病毒大流行#希望通过所有人的共同努力，然后都能早起战胜疫情 ???
